state	airport	airport_name	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time	perc_carrier_del	perc_weather_del	perc_nas_del	perc_security_del	perc_late_aircraft_del
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-01-01	6927	1482	258	7	447.84	97.62	559.63	3.67	373.22	0.786054569077523	30.2186234817814	6.58704453441296	37.7618083670715	0.247638326585695	25.1835357624831
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-02-01	6424	924	130	4	283.84	31.14	359.48	1.42	248.08	0.856164383561644	30.7186147186147	3.37012987012987	38.9047619047619	0.153679653679654	26.8484848484848
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-03-01	7021	1224	201	5	351.49	34.11	438.97	2.26	397.2	0.825665859564165	28.7165032679739	2.78676470588235	35.8635620915033	0.184640522875817	32.4509803921569
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-04-01	6861	1216	122	6	377.9	48.93	405.45	2	381.74	0.822766360588835	31.0773026315789	4.02384868421053	33.3429276315789	0.164473684210526	31.3930921052632
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-05-01	6899	1154	84	12	335.23	68.16	453.9	0.55	296.17	0.83272938106972	29.0493934142114	5.90641247833622	39.3327556325823	0.0476603119584055	25.6646447140381
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-06-01	6815	1573	195	67	413.38	85.33	648.25	3.56	422.49	0.769185619955979	26.2797202797203	5.42466624284806	41.2110616656071	0.226319135410045	26.858868404323
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-07-01	6938	1373	158	22	366.43	75.18	480.95	3.91	446.55	0.802104352839435	26.6882738528769	5.47560087399854	35.0291332847779	0.284777858703569	32.523670793882
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-08-01	6695	1286	123	13	380	56.21	483.96	0	365.83	0.807916355489171	29.5489891135303	4.37091757387247	37.6329704510109	0	28.4471228615863
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-09-01	6298	659	40	6	244.72	32.55	214.08	2.38	165.27	0.895363607494443	37.1350531107739	4.93930197268589	32.4855842185129	0.361153262518968	25.0789074355083
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-10-01	6658	916	51	15	259.66	28.42	276.78	0.43	350.7	0.862421147491739	28.3471615720524	3.10262008733624	30.2161572052402	0.046943231441048	38.2860262008734
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-11-01	6322	701	44	7	219.98	10.32	261.3	1.29	208.14	0.889117367921544	31.3808844507846	1.47218259629101	37.2753209700428	0.184022824536377	29.6918687589158
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2009-12-01	6324	1198	411	73	350.45	80.81	360.76	2.5	403.5	0.81056293485136	29.2529215358932	6.74540901502504	30.1135225375626	0.208681135225376	33.6811352253756
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-01-01	6369	1063	230	16	349.13	38.48	405.87	9.18	260.34	0.833097817553776	32.8438381937912	3.61994355597366	38.1815616180621	0.863593603010348	24.4910630291627
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-02-01	5961	842	1346	10	270.33	46.27	283.06	7.04	235.29	0.858748532125482	32.1057007125891	5.49524940617577	33.6175771971496	0.836104513064133	27.9441805225653
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-03-01	6746	1194	147	5	369.45	41.4	412.16	2.67	368.35	0.823006225911651	30.9422110552764	3.46733668341709	34.5192629815745	0.223618090452261	30.8500837520938
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-04-01	6483	774	60	10	331.78	22.09	209.04	3.05	208	0.880610828320222	42.8656330749354	2.85400516795866	27.0077519379845	0.39405684754522	26.8733850129199
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-05-01	6562	1217	107	14	371.82	29.22	468.37	3.04	344.57	0.814538250533374	30.5521774856204	2.40098603122432	38.4856203779786	0.249794576828266	28.3130649137223
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-06-01	6458	1506	167	14	418.02	59.84	608.67	1.4	418.08	0.76680086714153	27.7569721115538	3.9734395750332	40.4163346613546	0.0929614873837981	27.7609561752988
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-07-01	6544	1502	218	28	411.05	67.97	594.63	2.9	425.47	0.770476772616137	27.366844207723	4.52529960053262	39.5892143808256	0.193075898801598	28.3268974700399
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-08-01	6637	1151	148	28	337.3	46.18	410.53	3.11	353.86	0.826578273316257	29.3049522154648	4.01216333622937	35.6672458731538	0.270199826238054	30.7437011294526
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-09-01	6298	804	103	8	232.79	37.86	298.77	0	234.59	0.872340425531915	28.9539800995025	4.7089552238806	37.160447761194	0	29.1778606965174
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-10-01	6593	863	82	7	277.79	32.39	272.08	3.65	277.07	0.869103594721675	32.188876013905	3.7531865585168	31.5272305909618	0.422943221320973	32.1054461181923
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-11-01	7002	827	63	3	260.12	16.03	318.93	2.22	229.65	0.881890888317624	31.453446191052	1.93833131801693	38.5646916565901	0.268440145102781	27.7690447400242
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2010-12-01	7068	1379	461	25	430.33	61.4	533.55	2.23	351.46	0.804895302773062	31.205946337926	4.4525018129079	38.6910804931109	0.161711385061639	25.4865844815083
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-01-01	6783	1038	550	22	331.17	37.37	349.2	3.87	316.39	0.846970367094206	31.9046242774567	3.60019267822736	33.6416184971098	0.372832369942197	30.480732177264
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-02-01	6099	910	373	20	278.12	46.51	313.3	2.06	269.98	0.85079521232989	30.5626373626374	5.11098901098901	34.4285714285714	0.226373626373626	29.6681318681319
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-03-01	6752	1228	122	15	361.06	25.88	474.76	1.29	365.01	0.818127962085308	29.4022801302932	2.10749185667752	38.6612377850163	0.105048859934853	29.7239413680782
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-04-01	6101	1399	155	12	350.07	33.24	549.43	0.54	465.71	0.770693328962465	25.0228734810579	2.37598284488921	39.2730521801287	0.0385989992852037	33.288777698356
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-05-01	6180	1491	157	12	374.51	48.87	610.83	2.15	454.63	0.75873786407767	25.1180415828303	3.27766599597585	40.9678068410463	0.144198524480215	30.4916163648558
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-06-01	6041	1376	159	31	352.42	50.24	538.05	0.52	434.77	0.77222314186393	25.6119186046512	3.65116279069767	39.1024709302325	0.0377906976744186	31.5966569767442
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-07-01	6051	1421	209	48	357.57	59.46	554.59	1.02	448.36	0.765162783011073	25.1632653061225	4.18437719915552	39.0281491907108	0.071780436312456	31.5524278676988
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-08-01	6166	1456	398	64	373.77	66.6	598.62	1.33	415.67	0.763866363931236	25.6710164835165	4.57417582417582	41.114010989011	0.0913461538461539	28.5487637362637
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-09-01	5717	1041	82	29	246.95	33.71	494.64	0.33	265.34	0.81791149204128	23.7223823246878	3.23823246878002	47.5158501440922	0.031700288184438	25.4889529298751
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-10-01	5829	798	54	6	258.48	10.97	318.75	1.58	208.23	0.863098301595471	32.390977443609	1.37468671679198	39.9436090225564	0.197994987468672	26.093984962406
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-11-01	5563	714	60	10	238.98	12.2	247.11	1.35	214.35	0.871651986338307	33.4705882352941	1.70868347338936	34.609243697479	0.189075630252101	30.0210084033613
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2011-12-01	5464	686	48	16	225.06	9.59	236.25	0.31	214.78	0.874450951683748	32.8075801749271	1.39795918367347	34.4387755102041	0.0451895043731778	31.3090379008746
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-01-01	5642	761	134	23	228.96	31.39	296.14	1.51	202.99	0.865118752215526	30.0867279894875	4.12483574244415	38.9145860709593	0.198423127463863	26.6741130091984
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-02-01	5352	571	56	12	188.38	8.46	197.29	1.47	175.37	0.89331091180867	32.9912434325744	1.4816112084063	34.5516637478109	0.257443082311734	30.7127845884413
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-03-01	5829	1005	87	9	312.07	23.92	351.15	1.89	315.98	0.827586206896552	31.0517412935323	2.38009950248756	34.9402985074627	0.188059701492537	31.4407960199005
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-04-01	5775	643	57	10	223.54	19.7	204.25	2.14	193.33	0.888658008658009	34.7651632970451	3.06376360808709	31.7651632970451	0.332814930015552	30.0668740279938
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-05-01	5955	1090	83	23	304.99	39.26	445.62	0.89	299.26	0.81696053736356	27.9807339449541	3.60183486238532	40.8825688073394	0.081651376146789	27.4550458715596
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-06-01	5859	1050	153	22	333.52	39.23	350.58	2.53	324.12	0.82078853046595	31.7638095238095	3.73619047619048	33.3885714285714	0.240952380952381	30.8685714285714
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-07-01	6122	1502	171	20	342.64	85.31	687.8	0.97	385.26	0.754655341391702	22.8122503328895	5.6797603195739	45.7922769640479	0.0645805592543276	25.6498002663116
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-08-01	6303	1409	142	23	385.9	48.59	587.2	0.98	386.32	0.776455656036808	27.388218594748	3.4485450674237	41.6749467707594	0.0695528743789922	27.4180269694819
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-09-01	5856	1101	73	11	308.1	37.17	454.86	2.58	298.31	0.811987704918033	27.983651226158	3.37602179836512	41.3133514986376	0.23433242506812	27.094459582198
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-10-01	6379	1023	547	17	353.11	13.16	327.28	1.82	327.6	0.839630036055808	34.5171065493646	1.28641251221896	31.9921798631476	0.177908113391984	32.0234604105572
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-11-01	6028	909	89	4	325.36	7.25	288	0.24	288.14	0.849203715992037	35.7931793179318	0.797579757975798	31.6831683168317	0.0264026402640264	31.6985698569857
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2012-12-01	5805	1099	98	15	308.43	36.31	319.78	0.76	433.72	0.81068044788975	28.0646041856233	3.30391264786169	29.0973612374886	0.0691537761601456	39.4649681528662
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-01-01	6251	1089	117	33	320.22	36.89	384.6	1.04	346.23	0.82578787394017	29.404958677686	3.38751147842057	35.3168044077135	0.0955004591368228	31.7933884297521
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-02-01	5834	1061	203	14	305.22	37.86	351.39	0.59	365.98	0.818135070277683	28.7672007540057	3.56833176248822	33.1187558906692	0.055607917059378	34.4938737040528
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-03-01	6547	1189	277	2	374.96	32.17	389.61	2.66	389.61	0.818390102336948	31.5357443229605	2.70563498738436	32.7678721614802	0.223717409587889	32.7678721614802
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-04-01	6311	1328	125	17	340.29	42.99	517.71	3.09	423.92	0.78957376010141	25.6242469879518	3.23719879518072	38.984186746988	0.232680722891566	31.921686746988
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-05-01	6481	1365	85	18	336.72	47.08	582.45	0.49	398.25	0.789384354266317	24.6681318681319	3.44908424908425	42.6703296703297	0.0358974358974359	29.1758241758242
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-06-01	6147	1706	179	28	366.78	69.81	746.38	1.24	521.81	0.722466243696112	21.4994138335287	4.09202813599062	43.7502930832356	0.0726846424384525	30.5867526377491
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-07-01	6277	1750	160	9	453.66	57.72	659.48	1.88	577.29	0.721204397004939	25.9234285714286	3.29828571428571	37.6845714285714	0.107428571428571	32.988
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-08-01	6363	1059	87	10	333.97	30.24	313.78	2.09	378.94	0.833569071192834	31.5363550519358	2.85552407932011	29.6298394711992	0.197355996222852	35.7828139754485
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-09-01	5925	832	79	9	252.32	29.44	333.54	3.78	212.91	0.85957805907173	30.3269230769231	3.53846153846154	40.0889423076923	0.454326923076923	25.5901442307692
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-10-01	6210	718	46	5	250.08	8.33	240.56	1	218	0.884380032206119	34.8300835654596	1.16016713091922	33.5041782729805	0.139275766016713	30.3621169916435
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-11-01	5845	685	55	7	257.59	16.78	190.68	1.3	218.65	0.882805816937553	37.6043795620438	2.44963503649635	27.836496350365	0.18978102189781	31.9197080291971
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2013-12-01	5779	1200	208	17	401.03	64.13	322.39	0.12	412.32	0.792351617926977	33.4191666666667	5.34416666666667	26.8658333333333	0.01	34.36
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-01-01	5739	1282	394	16	422.45	72.53	334.47	1.17	451.43	0.776616135215194	32.9524180967239	5.65756630265211	26.0897035881435	0.0912636505460218	35.2129485179407
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-02-01	5360	1007	488	8	322.7	38.7	282.54	1.61	361.43	0.812126865671642	32.0456802383317	3.84309831181728	28.0575968222443	0.159880834160874	35.8917576961271
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-03-01	6019	1117	384	7	347.67	29.58	391.22	1.95	346.58	0.81442100016614	31.1253357206804	2.64816472694718	35.0241718889884	0.174574753804834	31.0277529095792
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-04-01	5950	1008	109	10	302.86	27.32	363.83	0	313.98	0.830588235294118	30.0456349206349	2.71031746031746	36.094246031746	0	31.1488095238095
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-05-01	6078	1173	138	8	326.77	36.97	417.7	3.19	388.37	0.807008884501481	27.8576300085251	3.15174765558397	35.6095481670929	0.271952259164535	33.1091219096334
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-06-01	5830	1379	126	25	335.34	58.96	535.58	3.79	445.32	0.763464837049743	24.3176214648296	4.27556200145033	38.8382886149384	0.274836838288615	32.2929659173314
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-07-01	5996	1330	170	43	354.79	56.3	554.09	0.55	364.26	0.778185456971314	26.6759398496241	4.23308270676692	41.6609022556391	0.0413533834586466	27.387969924812
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-08-01	6208	1221	73	16	376.16	41.91	429.73	0.9	372.3	0.803318298969072	30.8075348075348	3.43243243243243	35.1949221949222	0.0737100737100737	30.4914004914005
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-09-01	5991	915	82	15	278.17	22.81	372.13	0.72	241.19	0.847270906359539	30.4010928961749	2.49289617486339	40.6699453551913	0.0786885245901639	26.3595628415301
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-10-01	6511	1083	70	10	286.33	25.99	416.23	1.21	353.25	0.833666103517125	26.4385964912281	2.39981532779317	38.4330563250231	0.111726685133887	32.617728531856
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-11-01	6388	1077	67	5	313.93	29.73	398.38	1.12	333.84	0.831402629931121	29.1485608170845	2.76044568245125	36.9897864438254	0.103992571959146	30.9972144846797
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2014-12-01	6460	1005	66	12	318.07	18.29	314.51	3.71	350.43	0.844427244582043	31.6487562189055	1.81990049751244	31.2945273631841	0.369154228855721	34.8686567164179
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-01-01	6680	1221	306	12	364.07	51.31	428.06	4.33	373.22	0.817215568862275	29.8173628173628	4.2022932022932	35.0581490581491	0.354627354627355	30.5667485667486
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-02-01	6232	1365	545	19	407.19	83.27	434.7	2.12	437.71	0.78096919127086	29.8307692307692	6.1003663003663	31.8461538461538	0.155311355311355	32.0666666666667
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-03-01	7004	1340	362	33	441.2	28.9	435.39	2.48	432.03	0.80868075385494	32.9253731343284	2.15671641791045	32.4917910447761	0.185074626865672	32.2410447761194
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-04-01	6845	1036	57	8	339.95	45.92	315.58	0.82	333.74	0.848648648648649	32.8137065637066	4.43243243243243	30.46138996139	0.0791505791505791	32.2142857142857
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-05-01	6948	1310	85	9	386.26	58.89	447.31	3.19	414.37	0.811456534254462	29.4854961832061	4.49541984732824	34.1458015267176	0.243511450381679	31.6312977099237
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-06-01	6699	1547	169	49	430.52	84.38	560.05	1.5	470.54	0.769070010449321	27.8293471234648	5.45442792501616	36.20232708468	0.096961861667744	30.4162895927602
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-07-01	6892	1422	102	37	438.32	52.85	464.9	2.77	463.2	0.793673824724318	30.8241912798875	3.71659634317862	32.6933895921238	0.194796061884669	32.5738396624473
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-08-01	6988	1248	116	25	393.81	71.97	362.61	5.78	413.83	0.821408128219805	31.5552884615385	5.76682692307692	29.0552884615385	0.463141025641026	33.1594551282051
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-09-01	6592	991	67	8	299.98	59.46	391.49	1.2	238.84	0.849666262135922	30.2704339051463	6	39.5045408678103	0.12108980827447	24.1009081735621
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-10-01	6818	948	50	16	282.38	12.23	401.42	0.46	251.51	0.860956292167791	29.7869198312236	1.29008438818565	42.3438818565401	0.0485232067510548	26.5305907172996
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-11-01	6480	928	46	6	309.52	31.9	328.18	1.95	256.47	0.85679012345679	33.3534482758621	3.4375	35.364224137931	0.210129310344828	27.6368534482759
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2015-12-01	6439	1345	91	34	399.6	56.97	462.99	0.1	425.35	0.791116633017549	29.7100371747212	4.23568773234201	34.4230483271375	0.00743494423791822	31.6245353159851
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-01-01	6455	1028	600	10	363.45	38.54	318.92	4.92	302.16	0.840743609604957	35.3550583657588	3.74902723735409	31.0233463035019	0.478599221789883	29.3929961089494
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-02-01	6194	1106	269	37	296.5	50.71	460.23	1.24	297.33	0.821440103325799	26.8083182640145	4.58499095840868	41.6121157323689	0.112115732368897	26.8833634719711
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-03-01	6753	1154	56	12	378.03	44.1	368.11	1.23	362.53	0.829112986820672	32.7582322357019	3.82149046793761	31.8986135181976	0.106585788561525	31.4150779896014
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-04-01	6604	1100	53	13	331.29	32.82	415.75	2.22	317.89	0.83343428225318	30.1172727272727	2.98363636363636	37.7954545454545	0.201818181818182	28.8990909090909
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-05-01	6841	1214	60	25	378.93	53.73	442.95	2.09	336.29	0.822540564244993	31.2133443163097	4.42586490939044	36.4868204283361	0.172158154859967	27.7009884678748
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-06-01	6681	1677	96	26	416.82	79.39	695.44	3.43	481.88	0.74898967220476	24.8550983899821	4.7340488968396	41.469290399523	0.204531902206321	28.7346451997615
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-07-01	6742	1862	197	32	489.34	93.23	753.69	5.24	520.48	0.723820824681104	26.2803437164339	5.00698174006445	40.4774436090226	0.281417830290011	27.952738990333
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-08-01	6755	1580	137	23	441.91	77.39	606.03	4.84	449.86	0.766099185788305	27.9689873417721	4.89810126582278	38.356329113924	0.306329113924051	28.4721518987342
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-09-01	6396	1093	38	16	324.82	53.69	398.45	0.64	315.39	0.829111944965603	29.7182067703568	4.91216834400732	36.4547118023788	0.0585544373284538	28.8554437328454
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-10-01	6573	794	86	8	248.53	11.39	219.76	3	311.31	0.879202799330595	31.3010075566751	1.43450881612091	27.6775818639798	0.377833753148615	39.2078085642317
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-11-01	6018	850	22	11	256.19	9.47	329.46	0.21	254.68	0.858757062146893	30.14	1.11411764705882	38.76	0.0247058823529412	29.9623529411765
VA	DCA	Washington, DC: Ronald Reagan Washington National	-77.03772222	38.85208333	2016-12-01	5785	1020	55	6	359.26	36.24	233.34	1.25	389.91	0.823681936041487	35.221568627451	3.55294117647059	22.8764705882353	0.122549019607843	38.2264705882353
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-01-01	6917	1458	237	27	439.21	45.75	392.27	3.77	577.03	0.789214977591441	30.1241426611797	3.13786008230453	26.9046639231824	0.258573388203018	39.576817558299
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-02-01	7078	1233	283	23	387.93	31.99	247.77	6.07	559.24	0.825798248092682	31.4622871046229	2.59448499594485	20.0948905109489	0.492295214922952	45.3560421735604
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-03-01	8256	1353	121	5	439.68	30.48	310.32	7.89	564.64	0.836119186046512	32.4966740576497	2.25277161862528	22.9356984478936	0.583148558758315	41.7324464153732
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-04-01	7963	1389	145	36	371.08	33.1	334.78	1	649.04	0.825568253170915	26.71562275018	2.38300935925126	24.1022318214543	0.0719942404607631	46.7271418286537
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-05-01	8085	1525	114	13	424.72	27.58	360.38	2.68	709.69	0.811379097093383	27.8504918032787	1.80852459016393	23.6314754098361	0.175737704918033	46.5370491803279
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-06-01	7838	2188	364	40	621.22	53.42	605.96	3	904.41	0.720847154886451	28.3921389396709	2.44149908592322	27.6946983546618	0.137111517367459	41.3350091407678
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-07-01	8018	2292	286	14	689.52	63.05	578.53	3.16	957.73	0.714143177849838	30.0837696335078	2.75087260034904	25.2412739965096	0.137870855148342	41.7857766143106
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-08-01	8330	1750	181	9	558.34	71.2	347.97	13.3	759.21	0.789915966386555	31.9051428571429	4.06857142857143	19.884	0.76	43.3834285714286
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-09-01	7744	1640	173	17	502.79	31.63	383.86	3.44	718.3	0.788223140495868	30.6579268292683	1.92865853658537	23.4060975609756	0.209756097560976	43.7987804878049
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-10-01	8451	1865	150	10	482.05	63.13	513.55	5.23	801.04	0.779316057271329	25.8471849865952	3.38498659517426	27.5361930294906	0.280428954423593	42.9512064343164
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-11-01	8621	2069	154	20	570.82	46.31	757.36	5.18	689.32	0.760004639832966	27.5891735137748	2.23827936201063	36.6051232479459	0.250362493958434	33.3165780570324
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2006-12-01	8710	2067	214	12	688.06	72.66	532.1	13.71	760.48	0.762686567164179	33.2878567972908	3.51523947750363	25.7426221577165	0.663280116110305	36.7914852443154
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2007-01-01	8572	1822	175	5	529.47	51.03	458.95	2.2	780.38	0.787447503499767	29.0598243688255	2.80076838638858	25.1893523600439	0.120746432491767	42.8309549945115
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2007-02-01	7691	2087	775	21	621.78	80.72	440.25	7.83	936.42	0.728643869457808	29.7930043124102	3.86775275515093	21.0948730234787	0.375179683756588	44.8691902252036
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2007-03-01	8672	2231	310	4	734.23	53.69	616.11	4.58	822.41	0.742735239852399	32.9103541012999	2.40654415060511	27.6158673240699	0.205289108023308	36.8628417749888
VA	IAD	Washington, DC: Washington Dulles International	-77.45580972	38.94453194	2007-04-01	8239	1971	247	6	600.1	47.98	524.88	5.73	792.28	0.760771938342032	30.4464738711314	2.43429731100964	26.6301369863014	0.290715372907154	40.1968543886352
